loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9800,7.305,49300,0.39148073,4,0,19300,0
11800,8.131,57100,0.474605954,6,1,27100,0
9500,7.171,48100,0.376299376,4,0,18100,0
7400,6.265,39600,0.242424242,2,0,9600,0
10300,7.508,51300,0.415204678,4,1,21300,0
10100,7.429,50500,0.405940594,4,1,20500,0
9200,7.036,46800,0.358974359,3,0,16800,0
10000,7.394,50200,0.402390438,4,1,20200,0
10200,7.449,50700,0.408284024,4,1,20700,0
10300,7.482,51000,0.411764706,4,1,21000,0
10300,7.507,51200,0.4140625,4,1,21200,0
8700,6.814,44700,0.32885906,3,0,14700,0
9200,7.021,46700,0.357601713,3,0,16700,0
9500,7.162,48000,0.375,4,0,18000,0
9300,7.059,47000,0.361702128,3,0,17000,0
10700,7.675,52800,0.431818182,5,1,22800,0
10500,7.575,51900,0.421965318,4,1,21900,0
11200,7.872,54700,0.451553931,5,1,24700,0
11800,8.156,57300,0.476439791,6,1,27300,0
9100,6.983,46300,0.352051836,3,0,16300,0
10700,7.685,52900,0.43289225,5,1,22900,0
10900,7.745,53500,0.439252336,5,1,23500,0
10100,7.403,50300,0.403578529,4,1,20300,0
8700,6.841,45000,0.333333333,3,0,15000,0
8800,6.846,45000,0.333333333,3,0,15000,0
11100,7.847,54400,0.448529412,5,1,24400,0
9400,7.116,47600,0.369747899,3,0,17600,0
10400,7.558,51700,0.419729207,4,1,21700,0
9700,7.229,48600,0.382716049,4,0,18600,0
7900,6.492,41700,0.28057554,2,0,11700,0
11600,8.043,56300,0.46714032,5,1,26300,0
8900,6.921,45700,0.343544858,3,0,15700,0
10000,7.362,49900,0.398797595,4,0,19900,0
9800,7.286,49200,0.390243902,4,0,19200,0
8500,6.737,44000,0.318181818,3,0,14000,0
10400,7.547,51600,0.418604651,4,1,21600,0
9500,7.155,47900,0.373695198,4,0,17900,0
8900,6.901,45500,0.340659341,3,0,15500,0
10700,7.684,52900,0.43289225,5,1,22900,0
9800,7.274,49000,0.387755102,4,0,19000,0
11000,7.789,53900,0.443413729,5,1,23900,0
8900,6.914,45700,0.343544858,3,0,15700,0
8900,6.901,45500,0.340659341,3,0,15500,0
7100,6.134,38300,0.216710183,1,0,8300,0
10400,7.542,51600,0.418604651,4,1,21600,0
10800,7.699,53100,0.435028249,5,1,23100,0
10300,7.503,51200,0.4140625,4,1,21200,0
11900,8.17,57500,0.47826087,6,1,27500,0
9200,7.027,46700,0.357601713,3,0,16700,0
9800,7.274,49000,0.387755102,4,0,19000,0
9100,6.987,46300,0.352051836,3,0,16300,0
9300,7.065,47100,0.363057325,3,0,17100,0
8300,6.635,43000,0.302325581,2,0,13000,0
6100,5.708,34300,0.125364431,0,0,4300,0
19800,11.531,89100,0.663299663,13,2,59100,0
8800,6.882,45400,0.339207048,3,0,15400,0
10200,7.459,50800,0.409448819,4,1,20800,0
11000,7.809,54100,0.445471349,5,1,24100,0
8800,6.848,45000,0.333333333,3,0,15000,0
8700,6.83,44900,0.331848552,3,0,14900,0
10200,7.442,50600,0.407114625,4,1,20600,0
10200,7.471,50900,0.410609037,4,1,20900,0
8200,6.595,42700,0.297423888,2,0,12700,0
9400,7.111,47500,0.368421053,3,0,17500,0
9000,6.941,45900,0.346405229,3,0,15900,0
9000,6.948,46000,0.347826087,3,0,16000,0
10400,7.546,51600,0.418604651,4,1,21600,0
10300,7.509,51300,0.415204678,4,1,21300,0
9000,6.942,45900,0.346405229,3,0,15900,0
10000,7.359,49800,0.397590361,4,0,19800,0
7900,6.483,41600,0.278846154,2,0,11600,0
8600,6.784,44400,0.324324324,3,0,14400,0
7200,6.165,38600,0.222797927,1,0,8600,0
11400,7.968,55600,0.460431655,5,1,25600,0
9800,7.297,49300,0.39148073,4,0,19300,0
8200,6.598,42700,0.297423888,2,0,12700,0
8700,6.843,45000,0.333333333,3,0,15000,0
8500,6.722,43900,0.316628702,3,0,13900,0
9700,7.263,48900,0.386503067,4,0,18900,0
11800,8.142,57200,0.475524476,6,1,27200,0
8100,6.557,42300,0.290780142,2,0,12300,0
10200,7.445,50700,0.408284024,4,1,20700,0
6400,5.85,35700,0.159663866,1,0,5700,0
8500,6.742,44000,0.318181818,3,0,14000,0
10500,7.597,52100,0.424184261,4,1,22100,0
10100,7.437,50600,0.407114625,4,1,20600,0
9300,7.068,47100,0.363057325,3,0,17100,0
8100,6.587,42600,0.295774648,2,0,12600,0
7600,6.37,40500,0.259259259,2,0,10500,0
8200,6.629,43000,0.302325581,2,0,13000,0
16900,10.314,77700,0.613899614,10,2,47700,0
8800,6.851,45100,0.33481153,3,0,15100,0
10100,7.426,50500,0.405940594,4,1,20500,0
8900,6.893,45500,0.340659341,3,0,15500,0
8600,6.77,44300,0.322799097,3,0,14300,0
11500,8,55900,0.46332737,5,1,25900,0
8600,6.795,44500,0.325842697,3,0,14500,0
10600,7.649,52600,0.429657795,5,1,22600,0
8800,6.868,45200,0.336283186,3,0,15200,0
11100,7.841,54400,0.448529412,5,1,24400,0
10500,7.594,52100,0.424184261,4,1,22100,0
10700,7.69,53000,0.433962264,5,1,23000,0
12000,8.239,58100,0.483648881,6,1,28100,0
8600,6.763,44200,0.321266968,3,0,14200,0
9800,7.281,49100,0.389002037,4,0,19100,0
10100,7.398,50200,0.402390438,4,1,20200,0
9600,7.214,48500,0.381443299,4,0,18500,0
7800,6.452,41300,0.273607748,2,0,11300,0
9300,7.072,47100,0.363057325,3,0,17100,0
11300,7.92,55100,0.45553539,5,1,25100,0
7900,6.461,41400,0.275362319,2,0,11400,0
9400,7.115,47600,0.369747899,3,0,17600,0
8800,6.867,45200,0.336283186,3,0,15200,0
10100,7.4,50200,0.402390438,4,1,20200,0
8800,6.863,45200,0.336283186,3,0,15200,0
9600,7.214,48500,0.381443299,4,0,18500,0
11300,7.934,55300,0.457504521,5,1,25300,0
11700,8.096,56800,0.471830986,6,1,26800,0
8400,6.71,43700,0.313501144,3,0,13700,0
11000,7.788,53900,0.443413729,5,1,23900,0
11000,7.791,53900,0.443413729,5,1,23900,0
11100,7.856,54500,0.449541284,5,1,24500,0
8400,6.681,43500,0.310344828,3,0,13500,0
10400,7.532,51500,0.417475728,4,1,21500,0
8700,6.835,44900,0.331848552,3,0,14900,0
11600,8.058,56400,0.468085106,5,1,26400,0
11700,8.077,56600,0.469964664,5,1,26600,0
8600,6.762,44200,0.321266968,3,0,14200,0
9600,7.217,48500,0.381443299,4,0,18500,0
7800,6.441,41200,0.27184466,2,0,11200,0
8900,6.896,45500,0.340659341,3,0,15500,0
11100,7.847,54400,0.448529412,5,1,24400,0
9300,7.082,47200,0.36440678,3,0,17200,0
7600,6.339,40300,0.255583127,2,0,10300,0
9100,6.988,46400,0.353448276,3,0,16400,0
8800,6.863,45200,0.336283186,3,0,15200,0
8800,6.879,45300,0.337748344,3,0,15300,0
9800,7.302,49300,0.39148073,4,0,19300,0
10000,7.369,49900,0.398797595,4,0,19900,0
7300,6.233,39300,0.236641221,2,0,9300,0
10300,7.518,51300,0.415204678,4,1,21300,0
8100,6.58,42500,0.294117647,2,0,12500,0
10700,7.684,52900,0.43289225,5,1,22900,0
9900,7.327,49500,0.393939394,4,0,19500,0
8300,6.67,43400,0.30875576,3,0,13400,0
8200,6.599,42700,0.297423888,2,0,12700,0
9300,7.075,47200,0.36440678,3,0,17200,0
10900,7.751,53500,0.439252336,5,1,23500,0
9400,7.106,47500,0.368421053,3,0,17500,0
9400,7.128,47700,0.371069182,3,0,17700,0
9600,7.205,48400,0.380165289,4,0,18400,0
11200,7.886,54800,0.452554745,5,1,24800,0
7400,6.253,39400,0.23857868,2,0,9400,0
9600,7.194,48300,0.378881988,4,0,18300,0
8600,6.785,44400,0.324324324,3,0,14400,0
8300,6.661,43300,0.307159353,2,0,13300,0
9800,7.279,49100,0.389002037,4,0,19100,0
10500,7.595,52100,0.424184261,4,1,22100,0
8300,6.657,43200,0.305555556,2,0,13200,0
9400,7.12,47600,0.369747899,3,0,17600,0
6500,5.887,36000,0.166666667,1,0,6000,0
11500,8.021,56100,0.465240642,5,1,26100,0
8400,6.704,43700,0.313501144,3,0,13700,0
9200,7.046,46900,0.360341151,3,0,16900,0
7500,6.315,40000,0.25,2,0,10000,0
8800,6.863,45200,0.336283186,3,0,15200,0
9400,7.138,47800,0.372384937,3,0,17800,0
10600,7.62,52300,0.426386233,5,1,22300,0
11000,7.798,54000,0.444444444,5,1,24000,0
10700,7.673,52800,0.431818182,5,1,22800,0
8100,6.574,42500,0.294117647,2,0,12500,0
9600,7.187,48200,0.377593361,4,0,18200,0
9000,6.935,45900,0.346405229,3,0,15900,0
9400,7.11,47500,0.368421053,3,0,17500,0
7700,6.382,40700,0.262899263,2,0,10700,0
7200,6.167,38600,0.222797927,1,0,8600,0
9300,7.098,47400,0.367088608,3,0,17400,0
9700,7.257,48900,0.386503067,4,0,18900,0
9900,7.325,49500,0.393939394,4,0,19500,0
9900,7.34,49700,0.39637827,4,0,19700,0
10000,7.391,50100,0.401197605,4,1,20100,0
8600,6.79,44500,0.325842697,3,0,14500,0
10300,7.512,51300,0.415204678,4,1,21300,0
11100,7.824,54200,0.446494465,5,1,24200,0
11400,7.963,55500,0.459459459,5,1,25500,0
8700,6.84,45000,0.333333333,3,0,15000,0
11400,7.986,55700,0.461400359,5,1,25700,0
9100,7.005,46500,0.35483871,3,0,16500,0
11200,7.884,54800,0.452554745,5,1,24800,0
10100,7.436,50600,0.407114625,4,1,20600,0
7200,6.2,38900,0.228791774,2,0,8900,0
10500,7.574,51900,0.421965318,4,1,21900,0
10300,7.521,51400,0.416342412,4,1,21400,0
9600,7.185,48200,0.377593361,4,0,18200,0
11100,7.855,54500,0.449541284,5,1,24500,0
8500,6.732,43900,0.316628702,3,0,13900,0
10600,7.637,52500,0.428571429,5,1,22500,0
7100,6.145,38400,0.21875,1,0,8400,0
11100,7.824,54200,0.446494465,5,1,24200,0
9400,7.115,47600,0.369747899,3,0,17600,0
9700,7.258,48900,0.386503067,4,0,18900,0
11900,8.166,57400,0.477351916,6,1,27400,0
9900,7.319,49500,0.393939394,4,0,19500,0
7800,6.46,41400,0.275362319,2,0,11400,0
10900,7.755,53600,0.440298507,5,1,23600,0
9400,7.122,47600,0.369747899,3,0,17600,0
10300,7.494,51100,0.412915851,4,1,21100,0
10100,7.428,50500,0.405940594,4,1,20500,0
9400,7.123,47600,0.369747899,3,0,17600,0
10000,7.366,49900,0.398797595,4,0,19900,0
9100,7.005,46500,0.35483871,3,0,16500,0
10700,7.677,52800,0.431818182,5,1,22800,0
9400,7.114,47500,0.368421053,3,0,17500,0
8600,6.785,44400,0.324324324,3,0,14400,0
10800,7.696,53000,0.433962264,5,1,23000,0
9200,7.039,46800,0.358974359,3,0,16800,0
9600,7.201,48400,0.380165289,4,0,18400,0
10800,7.709,53100,0.435028249,5,1,23100,0
9300,7.068,47100,0.363057325,3,0,17100,0
9800,7.29,49200,0.390243902,4,0,19200,0
8400,6.701,43700,0.313501144,3,0,13700,0
7600,6.341,40300,0.255583127,2,0,10300,0
9400,7.122,47600,0.369747899,3,0,17600,0
10200,7.444,50700,0.408284024,4,1,20700,0
9000,6.963,46100,0.349240781,3,0,16100,0
10500,7.59,52000,0.423076923,4,1,22000,0
9700,7.227,48600,0.382716049,4,0,18600,0
7100,6.122,38200,0.214659686,1,0,8200,0
9700,7.248,48800,0.385245902,4,0,18800,0
7500,6.329,40200,0.253731343,2,0,10200,0
8500,6.74,44000,0.318181818,3,0,14000,0
8600,6.76,44200,0.321266968,3,0,14200,0
10500,7.603,52100,0.424184261,4,1,22100,0
9700,7.247,48800,0.385245902,4,0,18800,0
11200,7.89,54800,0.452554745,5,1,24800,0
8800,6.872,45300,0.337748344,3,0,15300,0
8900,6.906,45600,0.342105263,3,0,15600,0
11700,8.082,56700,0.470899471,5,1,26700,0
7200,6.17,38700,0.224806202,1,0,8700,0
9200,7.032,46800,0.358974359,3,0,16800,0
9000,6.94,45900,0.346405229,3,0,15900,0
10100,7.436,50600,0.407114625,4,1,20600,0
8100,6.58,42500,0.294117647,2,0,12500,0
7700,6.408,40900,0.266503667,2,0,10900,0
10100,7.4,50200,0.402390438,4,1,20200,0
10100,7.433,50500,0.405940594,4,1,20500,0
10100,7.434,50600,0.407114625,4,1,20600,0
8500,6.737,44000,0.318181818,3,0,14000,0
8800,6.854,45100,0.33481153,3,0,15100,0
7800,6.43,41100,0.270072993,2,0,11100,0
8300,6.643,43100,0.303944316,2,0,13100,0
7700,6.396,40800,0.264705882,2,0,10800,0
10100,7.4,50200,0.402390438,4,1,20200,0
12200,8.33,59000,0.491525424,6,1,29000,0
8900,6.912,45600,0.342105263,3,0,15600,0
10000,7.376,50000,0.4,4,1,20000,0
7600,6.371,40500,0.259259259,2,0,10500,0
7400,6.269,39600,0.242424242,2,0,9600,0
10000,7.36,49900,0.398797595,4,0,19900,0
9800,7.287,49200,0.390243902,4,0,19200,0
9200,7.045,46900,0.360341151,3,0,16900,0
10600,7.638,52500,0.428571429,5,1,22500,0
9800,7.308,49400,0.392712551,4,0,19400,0
9100,7.012,46600,0.356223176,3,0,16600,0
7200,6.17,38700,0.224806202,1,0,8700,0
10600,7.619,52300,0.426386233,5,1,22300,0
10100,7.414,50400,0.404761905,4,1,20400,0
9700,7.257,48900,0.386503067,4,0,18900,0
8300,6.636,43000,0.302325581,2,0,13000,0
9100,6.997,46400,0.353448276,3,0,16400,0
9200,7.04,46900,0.360341151,3,0,16900,0
9900,7.311,49400,0.392712551,4,0,19400,0
7600,6.344,40300,0.255583127,2,0,10300,0
9900,7.318,49500,0.393939394,4,0,19500,0
10200,7.473,50900,0.410609037,4,1,20900,0
7700,6.392,40800,0.264705882,2,0,10800,0
9600,7.188,48200,0.377593361,4,0,18200,0
9500,7.166,48000,0.375,4,0,18000,0
10300,7.494,51100,0.412915851,4,1,21100,0
9200,7.017,46600,0.356223176,3,0,16600,0
10800,7.698,53000,0.433962264,5,1,23000,0
9300,7.077,47200,0.36440678,3,0,17200,0
8600,6.776,44400,0.324324324,3,0,14400,0
6900,6.071,37700,0.204244032,1,0,7700,0
9800,7.286,49200,0.390243902,4,0,19200,0
10300,7.488,51100,0.412915851,4,1,21100,0
9000,6.943,45900,0.346405229,3,0,15900,0
9400,7.14,47800,0.372384937,4,0,17800,0
9100,7.002,46500,0.35483871,3,0,16500,0
9500,7.15,47900,0.373695198,4,0,17900,0
10700,7.681,52900,0.43289225,5,1,22900,0
9900,7.332,49600,0.39516129,4,0,19600,0
9500,7.156,47900,0.373695198,4,0,17900,0
7000,6.087,37900,0.208443272,1,0,7900,0
9200,7.039,46800,0.358974359,3,0,16800,0
8000,6.545,42200,0.289099526,2,0,12200,0
9200,7.019,46700,0.357601713,3,0,16700,0
9000,6.941,45900,0.346405229,3,0,15900,0
8100,6.587,42600,0.295774648,2,0,12600,0
10300,7.514,51300,0.415204678,4,1,21300,0
9200,7.038,46800,0.358974359,3,0,16800,0
11900,8.168,57500,0.47826087,6,1,27500,0
8400,6.698,43600,0.311926606,3,0,13600,0
9200,7.029,46700,0.357601713,3,0,16700,0
9400,7.133,47700,0.371069182,3,0,17700,0
10200,7.47,50900,0.410609037,4,1,20900,0
11100,7.83,54300,0.447513812,5,1,24300,0
9600,7.217,48500,0.381443299,4,0,18500,0
9200,7.046,46900,0.360341151,3,0,16900,0
11200,7.882,54800,0.452554745,5,1,24800,0
8000,6.511,41900,0.284009547,2,0,11900,0
11300,7.937,55300,0.457504521,5,1,25300,0
7600,6.34,40300,0.255583127,2,0,10300,0
9300,7.092,47300,0.365750529,3,0,17300,0
8100,6.582,42500,0.294117647,2,0,12500,0
9200,7.036,46800,0.358974359,3,0,16800,0
8600,6.782,44400,0.324324324,3,0,14400,0
9800,7.274,49000,0.387755102,4,0,19000,0
8200,6.593,42600,0.295774648,2,0,12600,0
8100,6.583,42500,0.294117647,2,0,12500,0
8700,6.819,44800,0.330357143,3,0,14800,0
8400,6.716,43800,0.315068493,3,0,13800,0
10800,7.696,53000,0.433962264,5,1,23000,0
9600,7.187,48200,0.377593361,4,0,18200,0
9700,7.261,48900,0.386503067,4,0,18900,0
8200,6.613,42800,0.299065421,2,0,12800,0
9900,7.326,49500,0.393939394,4,0,19500,0
9600,7.199,48300,0.378881988,4,0,18300,0
9800,7.281,49100,0.389002037,4,0,19100,0
10500,7.584,52000,0.423076923,4,1,22000,0
9300,7.072,47100,0.363057325,3,0,17100,0
8100,6.548,42200,0.289099526,2,0,12200,0
8400,6.684,43500,0.310344828,3,0,13500,0
9300,7.079,47200,0.36440678,3,0,17200,0
9600,7.223,48600,0.382716049,4,0,18600,0
10000,7.386,50100,0.401197605,4,1,20100,0
10700,7.687,52900,0.43289225,5,1,22900,0
7100,6.134,38300,0.216710183,1,0,8300,0
9200,7.037,46800,0.358974359,3,0,16800,0
10400,7.543,51600,0.418604651,4,1,21600,0
10300,7.496,51100,0.412915851,4,1,21100,0
10800,7.727,53300,0.437148218,5,1,23300,0
7400,6.259,39500,0.240506329,2,0,9500,0
8900,6.895,45500,0.340659341,3,0,15500,0
8100,6.568,42400,0.29245283,2,0,12400,0
8600,6.766,44300,0.322799097,3,0,14300,0
9100,7.007,46500,0.35483871,3,0,16500,0
8600,6.762,44200,0.321266968,3,0,14200,0
10100,7.434,50600,0.407114625,4,1,20600,0
10400,7.553,51700,0.419729207,4,1,21700,0
10600,7.612,52200,0.425287356,5,1,22200,0
9800,7.272,49000,0.387755102,4,0,19000,0
7000,6.107,38100,0.212598425,1,0,8100,0
8900,6.927,45800,0.344978166,3,0,15800,0
8800,6.882,45400,0.339207048,3,0,15400,0
6100,5.738,34600,0.132947977,1,0,4600,0
8700,6.828,44900,0.331848552,3,0,14900,0
16900,10.315,77700,0.613899614,10,2,47700,0
9100,6.978,46300,0.352051836,3,0,16300,0
9400,7.125,47700,0.371069182,3,0,17700,0
10900,7.739,53400,0.438202247,5,1,23400,0
10700,7.673,52800,0.431818182,5,1,22800,0
11000,7.78,53800,0.442379182,5,1,23800,0
9500,7.169,48100,0.376299376,4,0,18100,0
11100,7.848,54500,0.449541284,5,1,24500,0
9100,6.984,46300,0.352051836,3,0,16300,0
8900,6.923,45700,0.343544858,3,0,15700,0
8300,6.635,43000,0.302325581,2,0,13000,0
9000,6.958,46100,0.349240781,3,0,16100,0
9700,7.256,48900,0.386503067,4,0,18900,0
8800,6.871,45300,0.337748344,3,0,15300,0
10400,7.525,51400,0.416342412,4,1,21400,0
9400,7.128,47700,0.371069182,3,0,17700,0
8900,6.89,45400,0.339207048,3,0,15400,0
11800,8.127,57100,0.474605954,6,1,27100,0
8100,6.577,42500,0.294117647,2,0,12500,0
9000,6.942,45900,0.346405229,3,0,15900,0
10400,7.545,51600,0.418604651,4,1,21600,0
9000,6.94,45900,0.346405229,3,0,15900,0
11300,7.94,55300,0.457504521,5,1,25300,0
9900,7.324,49500,0.393939394,4,0,19500,0
9700,7.244,48800,0.385245902,4,0,18800,0
11000,7.79,53900,0.443413729,5,1,23900,0
10100,7.429,50500,0.405940594,4,1,20500,0
11100,7.857,54500,0.449541284,5,1,24500,0
9900,7.349,49800,0.397590361,4,0,19800,0
9800,7.295,49300,0.39148073,4,0,19300,0
8100,6.566,42400,0.29245283,2,0,12400,0
10100,7.416,50400,0.404761905,4,1,20400,0
10200,7.468,50900,0.410609037,4,1,20900,0
8500,6.725,43900,0.316628702,3,0,13900,0
11900,8.164,57400,0.477351916,6,1,27400,0
9500,7.153,47900,0.373695198,4,0,17900,0
9500,7.148,47900,0.373695198,4,0,17900,0
9300,7.097,47400,0.367088608,3,0,17400,0
10600,7.641,52500,0.428571429,5,1,22500,0
9800,7.274,49100,0.389002037,4,0,19100,0
11000,7.8,54000,0.444444444,5,1,24000,0
9100,6.997,46400,0.353448276,3,0,16400,0
8500,6.752,44100,0.319727891,3,0,14100,0
8600,6.773,44300,0.322799097,3,0,14300,0
8600,6.791,44500,0.325842697,3,0,14500,0
7700,6.409,40900,0.266503667,2,0,10900,0
9800,7.28,49100,0.389002037,4,0,19100,0
9700,7.258,48900,0.386503067,4,0,18900,0
8500,6.744,44100,0.319727891,3,0,14100,0
7300,6.223,39200,0.234693878,2,0,9200,0
9800,7.271,49000,0.387755102,4,0,19000,0
8800,6.871,45300,0.337748344,3,0,15300,0
7500,6.308,40000,0.25,2,0,10000,0
10900,7.772,53700,0.441340782,5,1,23700,0
9700,7.245,48800,0.385245902,4,0,18800,0
8000,6.531,42100,0.287410926,2,0,12100,0
8600,6.78,44400,0.324324324,3,0,14400,0
9300,7.072,47100,0.363057325,3,0,17100,0
8000,6.546,42200,0.289099526,2,0,12200,0
9600,7.216,48500,0.381443299,4,0,18500,0
9500,7.177,48100,0.376299376,4,0,18100,0
8800,6.868,45200,0.336283186,3,0,15200,0
9200,7.056,47000,0.361702128,3,0,17000,0
7600,6.34,40300,0.255583127,2,0,10300,0
11200,7.878,54700,0.451553931,5,1,24700,0
8400,6.714,43800,0.315068493,3,0,13800,0
8800,6.845,45000,0.333333333,3,0,15000,0
12700,8.539,61000,0.508196721,6,1,31000,0
9300,7.062,47100,0.363057325,3,0,17100,0
9400,7.129,47700,0.371069182,3,0,17700,0
9700,7.257,48900,0.386503067,4,0,18900,0
9200,7.023,46700,0.357601713,3,0,16700,0
8000,6.522,42000,0.285714286,2,0,12000,0
8700,6.835,44900,0.331848552,3,0,14900,0
10900,7.738,53400,0.438202247,5,1,23400,0
10800,7.709,53100,0.435028249,5,1,23100,0
9800,7.306,49400,0.392712551,4,0,19400,0
9400,7.127,47700,0.371069182,3,0,17700,0
10400,7.537,51500,0.417475728,4,1,21500,0
8600,6.785,44500,0.325842697,3,0,14500,0
10200,7.449,50700,0.408284024,4,1,20700,0
11100,7.854,54500,0.449541284,5,1,24500,0
10800,7.711,53200,0.436090226,5,1,23200,0
11200,7.866,54600,0.450549451,5,1,24600,0
9000,6.963,46100,0.349240781,3,0,16100,0
10500,7.571,51800,0.420849421,4,1,21800,0
9600,7.191,48300,0.378881988,4,0,18300,0
7600,6.345,40300,0.255583127,2,0,10300,0
10200,7.451,50700,0.408284024,4,1,20700,0
10700,7.688,52900,0.43289225,5,1,22900,0
9300,7.097,47400,0.367088608,3,0,17400,0
9500,7.155,47900,0.373695198,4,0,17900,0
10500,7.599,52100,0.424184261,4,1,22100,0
8300,6.639,43100,0.303944316,2,0,13100,0
8300,6.641,43100,0.303944316,2,0,13100,0
8700,6.843,45000,0.333333333,3,0,15000,0
10600,7.64,52500,0.428571429,5,1,22500,0
9600,7.192,48300,0.378881988,4,0,18300,0
10900,7.738,53400,0.438202247,5,1,23400,0
10400,7.548,51600,0.418604651,4,1,21600,0
11800,8.142,57200,0.475524476,6,1,27200,0
10200,7.476,51000,0.411764706,4,1,21000,0
9100,6.98,46300,0.352051836,3,0,16300,0
9600,7.188,48200,0.377593361,4,0,18200,0
8600,6.793,44500,0.325842697,3,0,14500,0
10500,7.568,51800,0.420849421,4,1,21800,0
9800,7.285,49100,0.389002037,4,0,19100,0
10600,7.646,52600,0.429657795,5,1,22600,0
8500,6.746,44100,0.319727891,3,0,14100,0
11400,7.982,55700,0.461400359,5,1,25700,0
8500,6.736,44000,0.318181818,3,0,14000,0
8800,6.882,45400,0.339207048,3,0,15400,0
9900,7.338,49700,0.39637827,4,0,19700,0
9900,7.34,49700,0.39637827,4,0,19700,0
9600,7.184,48200,0.377593361,4,0,18200,0
9400,7.13,47700,0.371069182,3,0,17700,0
8900,6.887,45400,0.339207048,3,0,15400,0
9500,7.178,48100,0.376299376,4,0,18100,0
9800,7.301,49300,0.39148073,4,0,19300,0
9200,7.044,46900,0.360341151,3,0,16900,0
10200,7.468,50900,0.410609037,4,1,20900,0
9000,6.959,46100,0.349240781,3,0,16100,0
8800,6.882,45400,0.339207048,3,0,15400,0
9400,7.124,47600,0.369747899,3,0,17600,0
8400,6.698,43600,0.311926606,3,0,13600,0
10600,7.618,52300,0.426386233,5,1,22300,0
8600,6.782,44400,0.324324324,3,0,14400,0
8500,6.752,44100,0.319727891,3,0,14100,0
10100,7.4,50200,0.402390438,4,1,20200,0
9900,7.344,49700,0.39637827,4,0,19700,0
9700,7.252,48800,0.385245902,4,0,18800,0
10500,7.603,52100,0.424184261,4,1,22100,0
8800,6.847,45000,0.333333333,3,0,15000,0
22100,12.522,98400,0.695121951,15,3,68400,0
8400,6.702,43700,0.313501144,3,0,13700,0
10000,7.39,50100,0.401197605,4,1,20100,0
9800,7.295,49200,0.390243902,4,0,19200,0
9200,7.029,46700,0.357601713,3,0,16700,0
6700,5.954,36600,0.180327869,1,0,6600,0
10800,7.694,53000,0.433962264,5,1,23000,0
8500,6.727,43900,0.316628702,3,0,13900,0
11000,7.787,53900,0.443413729,5,1,23900,0
10300,7.491,51100,0.412915851,4,1,21100,0
9200,7.037,46800,0.358974359,3,0,16800,0
9800,7.285,49200,0.390243902,4,0,19200,0
10400,7.564,51800,0.420849421,4,1,21800,0
10100,7.438,50600,0.407114625,4,1,20600,0
11000,7.793,53900,0.443413729,5,1,23900,0
11100,7.851,54500,0.449541284,5,1,24500,0
10800,7.73,53300,0.437148218,5,1,23300,0
6600,5.934,36400,0.175824176,1,0,6400,0
9000,6.929,45800,0.344978166,3,0,15800,0
13100,8.697,62400,0.519230769,7,1,32400,0
12100,8.282,58500,0.487179487,6,1,28500,0
9500,7.172,48100,0.376299376,4,0,18100,0
8200,6.601,42700,0.297423888,2,0,12700,0
8600,6.798,44600,0.32735426,3,0,14600,0
9100,6.985,46300,0.352051836,3,0,16300,0
10300,7.514,51300,0.415204678,4,1,21300,0
9500,7.168,48100,0.376299376,4,0,18100,0
9000,6.964,46100,0.349240781,3,0,16100,0
9500,7.152,47900,0.373695198,4,0,17900,0
9200,7.015,46600,0.356223176,3,0,16600,0
8400,6.707,43700,0.313501144,3,0,13700,0
9300,7.09,47300,0.365750529,3,0,17300,0
9900,7.312,49400,0.392712551,4,0,19400,0
8700,6.813,44700,0.32885906,3,0,14700,0
11500,7.998,55900,0.46332737,5,1,25900,0
10600,7.624,52300,0.426386233,5,1,22300,0
9000,6.933,45800,0.344978166,3,0,15800,0
10000,7.382,50100,0.401197605,4,1,20100,0
10400,7.553,51700,0.419729207,4,1,21700,0
9800,7.31,49400,0.392712551,4,0,19400,0
12100,8.281,58500,0.487179487,6,1,28500,0
8700,6.805,44600,0.32735426,3,0,14600,0
10400,7.542,51600,0.418604651,4,1,21600,0
11500,8.025,56100,0.465240642,5,1,26100,0
9700,7.232,48700,0.383983573,4,0,18700,0
10600,7.625,52400,0.427480916,5,1,22400,0
9900,7.331,49600,0.39516129,4,0,19600,0
9000,6.944,45900,0.346405229,3,0,15900,0
9400,7.128,47700,0.371069182,3,0,17700,0
10200,7.467,50900,0.410609037,4,1,20900,0
